2017-07-25 03:36:46, 73.2, 62.9, 55.4, 76, 51.0,60.0
2017-07-25 03:39:47, 73.2, 62.9, 55.2, 76, 51.0,60.0
2017-07-25 03:42:50, 73.2, 62.9, 55.2, 76, 51.0,60.7
2017-07-25 03:45:51, 73.2, 62.9, 55.2, 76, 51.0,60.9
2017-07-25 03:48:54, 73.2, 62.9, 55.2, 75, 51.0,61.0
2017-07-25 03:51:57, 73.2, 62.9, 55.2, 75, 51.0,61.3
2017-07-25 03:54:58, 73.2, 62.9, 55.2, 75, 51.0,60.8
2017-07-25 03:58:02, 73.0, 62.9, 55.2, 75, 51.0,61.7
2017-07-25 04:01:04, 73.0, 62.9, 55.2, 75, 51.0,61.5
2017-07-25 04:04:07, 73.0, 62.9, 55.2, 75, 51.0,62.3
2017-07-25 04:07:10, 73.0, 62.9, 55.4, 75, 51.0,60.8
2017-07-25 04:10:15, 73.0, 62.9, 55.4, 75, 51.0,61.2
2017-07-25 04:13:18, 73.0, 62.9, 55.4, 75, 51.0,62.1
2017-07-25 04:16:20, 73.0, 62.9, 55.4, 75, 51.0,63.0
2017-07-25 04:19:22, 73.0, 62.9, 55.4, 75, 51.0,62.2
2017-07-25 04:22:23, 73.0, 62.8, 55.4, 75, 51.0,62.8
2017-07-25 04:25:26, 73.0, 62.9, 55.2, 74, 51.0,62.7
2017-07-25 04:28:28, 73.0, 62.9, 55.2, 74, 51.0,62.7
2017-07-25 04:31:32, 73.0, 62.8, 55.2, 74, 51.0,63.2
2017-07-25 04:34:35, 72.9, 62.8, 55.0, 74, 51.0,63.1
2017-07-25 04:37:36, 72.9, 62.8, 55.0, 74, 51.0,62.7
2017-07-25 04:40:38, 72.9, 62.8, 55.0, 74, 51.0,61.3
2017-07-25 04:43:41, 72.9, 62.7, 55.0, 73, 51.0,64.1
2017-07-25 04:46:43, 72.9, 62.7, 55.0, 73, 51.0,64.1
2017-07-25 04:49:45, 72.9, 62.7, 55.0, 73, 51.0,63.6
2017-07-25 04:52:48, 72.9, 62.6, 54.9, 73, 51.0,63.8
2017-07-25 04:55:52, 72.9, 62.6, 54.9, 73, 51.0,64.1
2017-07-25 04:58:54, 72.9, 62.7, 54.9, 73, 51.0,63.4
2017-07-25 05:01:56, 72.9, 62.6, 54.9, 73, 51.0,64.5
2017-07-25 05:04:57, 72.7, 62.6, 54.9, 73, 51.0,64.2
2017-07-25 05:08:00, 72.7, 62.6, 54.9, 73, 51.0,64.3
2017-07-25 05:11:03, 72.7, 62.6, 54.7, 74, 50.0,64.2
2017-07-25 05:14:08, 72.7, 62.6, 54.7, 74, 50.0,65.0
2017-07-25 05:17:10, 72.7, 62.6, 54.7, 74, 50.0,64.7
2017-07-25 05:20:13, 72.7, 62.5, 54.7, 74, 50.0,64.4
2017-07-25 05:23:15, 72.5, 62.5, 54.7, 74, 50.0,65.0
2017-07-25 05:26:17, 72.5, 62.4, 54.7, 74, 50.0,65.1
2017-07-25 05:29:19, 72.5, 62.4, 54.3, 75, 50.0,65.1
2017-07-25 05:32:22, 72.5, 62.4, 54.3, 75, 50.0,64.8
2017-07-25 05:35:23, 72.5, 62.4, 54.3, 75, 50.0,65.2
2017-07-25 05:38:26, 72.5, 62.4, 54.1, 75, 50.0,65.1
2017-07-25 05:41:28, 72.5, 62.4, 54.1, 75, 50.0,64.9
2017-07-25 05:44:31, 72.5, 62.3, 54.1, 75, 50.0,66.2
2017-07-25 05:47:34, 72.3, 62.3, 53.8, 75, 50.0,65.8
2017-07-25 05:50:35, 72.3, 62.3, 53.8, 75, 50.0,65.8
2017-07-25 05:53:38, 72.3, 62.3, 53.8, 75, 50.0,66.0
2017-07-25 05:56:40, 72.3, 62.3, 53.6, 76, 50.0,66.4
2017-07-25 05:59:43, 72.3, 62.3, 53.6, 76, 50.0,66.4
2017-07-25 06:02:44, 72.3, 62.2, 53.6, 76, 50.0,66.3
2017-07-25 06:05:46, 72.3, 62.2, 53.6, 78, 50.0,65.9
2017-07-25 06:08:49, 72.3, 62.2, 53.6, 78, 50.0,66.7
2017-07-25 06:11:52, 72.3, 62.2, 53.6, 78, 50.0,66.7
2017-07-25 06:14:55, 72.1, 62.1, 53.4, 79, 50.0,66.0
2017-07-25 06:17:57, 72.1, 62.1, 53.4, 79, 50.0,66.4
2017-07-25 06:20:59, 72.1, 62.1, 53.4, 79, 50.0,66.2
2017-07-25 06:24:01, 72.1, 62.2, 53.2, 79, 50.0,67.1
2017-07-25 06:27:03, 72.1, 62.1, 53.2, 79, 50.0,66.6
2017-07-25 06:30:06, 72.1, 62.2, 53.2, 79, 50.0,66.6
2017-07-25 06:33:08, 72.1, 62.1, 53.2, 80, 50.0,67.1
2017-07-25 06:36:11, 72.1, 62.3, 53.2, 80, 50.0,66.4
2017-07-25 06:39:13, 72.1, 62.1, 53.2, 80, 50.0,67.0
2017-07-25 06:42:16, 72.0, 62.1, 53.2, 80, 50.0,67.3
2017-07-25 06:45:17, 72.0, 62.1, 53.2, 80, 50.0,67.0
2017-07-25 06:48:20, 72.0, 62.1, 53.2, 80, 50.0,67.8
2017-07-25 06:51:23, 72.0, 62.1, 53.2, 79, 50.0,67.3
2017-07-25 06:54:27, 71.8, 62.1, 53.2, 79, 50.0,67.2
2017-07-25 06:57:29, 71.8, 62.0, 53.2, 79, 50.0,67.8
2017-07-25 07:00:32, 71.8, 62.0, 53.4, 79, 50.0,67.5
2017-07-25 07:03:34, 71.8, 62.0, 53.4, 79, 50.0,68.0
2017-07-25 07:06:37, 71.8, 62.0, 53.4, 79, 50.0,67.4
2017-07-25 07:09:39, 71.8, 62.0, 53.8, 79, 50.0,67.6
2017-07-25 07:12:41, 71.8, 61.9, 53.8, 79, 50.0,68.0
2017-07-25 07:15:43, 71.8, 61.9, 53.8, 79, 50.0,68.1
2017-07-25 07:18:45, 71.8, 61.9, 54.0, 79, 50.0,68.3
2017-07-25 07:21:49, 71.6, 61.9, 54.0, 79, 50.0,69.0
2017-07-25 07:24:52, 71.6, 61.9, 54.0, 79, 50.0,68.8
2017-07-25 07:27:54, 71.6, 61.9, 54.3, 79, 50.0,67.9
2017-07-25 07:30:56, 71.6, 61.9, 54.3, 79, 50.0,67.9
2017-07-25 07:33:57, 71.6, 62.1, 54.3, 79, 50.0,68.6
2017-07-25 07:36:59, 71.6, 62.0, 54.9, 77, 50.0,68.3
2017-07-25 07:40:02, 71.6, 62.0, 54.9, 77, 50.0,68.6
2017-07-25 07:43:05, 71.4, 62.0, 54.9, 77, 50.0,68.2
2017-07-25 07:46:10, 71.4, 62.0, 55.6, 76, 50.0,69.2
2017-07-25 07:49:12, 71.4, 62.1, 55.6, 76, 50.0,68.8
2017-07-25 07:52:14, 71.4, 62.2, 55.6, 76, 50.0,69.0
2017-07-25 07:55:17, 71.4, 62.1, 56.3, 75, 50.0,69.3
2017-07-25 07:58:19, 71.4, 62.0, 56.3, 75, 50.0,69.0
2017-07-25 08:01:21, 71.4, 62.1, 56.3, 75, 50.0,68.4
2017-07-25 08:04:24, 71.4, 62.2, 56.8, 75, 50.0,68.3
2017-07-25 08:07:26, 71.4, 62.1, 56.8, 75, 50.0,68.8
2017-07-25 08:10:27, 71.4, 62.1, 56.8, 75, 50.0,69.0
2017-07-25 08:13:29, 71.4, 62.1, 57.7, 72, 50.0,69.4
2017-07-25 08:16:33, 71.4, 62.0, 57.7, 72, 50.0,70.0
2017-07-25 08:19:36, 71.2, 62.2, 57.7, 72, 51.0,69.5
2017-07-25 08:22:38, 71.2, 62.1, 58.6, 69, 51.0,69.8
2017-07-25 08:25:40, 71.4, 62.0, 58.6, 69, 51.0,70.1
2017-07-25 08:28:42, 71.4, 62.0, 58.6, 69, 51.0,69.8
2017-07-25 08:31:45, 71.4, 62.1, 59.9, 66, 51.0,70.4
2017-07-25 08:34:47, 71.2, 62.2, 59.9, 66, 51.0,70.4
2017-07-25 08:37:49, 71.2, 62.2, 59.9, 66, 51.0,70.8
2017-07-25 08:40:51, 71.2, 62.3, 61.0, 61, 51.0,70.9
2017-07-25 08:43:52, 71.1, 62.5, 61.0, 61, 51.0,70.7
2017-07-25 08:46:54, 71.1, 62.7, 61.0, 61, 53.0,70.2
2017-07-25 08:49:57, 71.1, 62.8, 62.1, 59, 53.0,70.6
2017-07-25 08:52:58, 71.1, 63.5, 62.1, 59, 53.0,71.5
2017-07-25 08:56:02, 71.2, 63.5, 62.1, 59, 53.0,71.2
2017-07-25 08:59:05, 71.2, 64.2, 63.3, 58, 53.0,71.4
2017-07-25 09:02:08, 71.2, 64.2, 63.3, 58, 53.0,71.3
2017-07-25 09:05:10, 71.2, 63.9, 63.3, 58, 53.0,70.9
2017-07-25 09:08:12, 71.2, 64.3, 64.6, 54, 53.0,71.9
2017-07-25 09:11:14, 71.2, 64.3, 64.6, 54, 53.0,71.7
2017-07-25 09:14:15, 71.2, 64.8, 64.6, 54, 55.0,72.4
2017-07-25 09:17:18, 71.2, 64.6, 65.7, 53, 55.0,72.9
2017-07-25 09:20:20, 71.2, 64.9, 65.7, 53, 55.0,73.0
2017-07-25 09:23:23, 71.2, 64.5, 65.7, 53, 55.0,73.3
2017-07-25 09:26:27, 71.2, 64.5, 66.4, 50, 55.0,73.2
2017-07-25 09:29:29, 71.1, 65.1, 66.4, 50, 55.0,72.8
2017-07-25 09:32:31, 71.2, 64.7, 66.4, 50, 57.0,73.4
2017-07-25 09:35:32, 71.1, 64.8, 67.8, 42, 57.0,73.4
2017-07-25 09:38:36, 71.1, 65.3, 67.8, 42, 57.0,73.1
2017-07-25 09:41:39, 71.1, 65.0, 67.8, 42, 57.0,73.2
2017-07-25 09:44:41, 71.1, 65.3, 69.8, 38, 57.0,72.6
2017-07-25 09:47:43, 71.1, 65.0, 69.8, 38, 59.0,71.9
2017-07-25 09:50:45, 71.1, 65.0, 69.8, 38, 59.0,71.4
2017-07-25 09:53:48, 71.1, 65.0, 72.0, 38, 59.0,70.7
2017-07-25 09:56:51, 71.1, 65.0, 72.0, 38, 60.0,70.1
2017-07-25 09:59:54, 71.1, 64.9, 72.0, 38, 60.0,69.6
2017-07-25 10:02:56, 71.1, 64.6, 73.0, 36, 60.0,69.2
2017-07-25 10:05:59, 71.1, 64.7, 73.0, 36, 62.0,68.6
2017-07-25 10:09:03, 71.1, 64.8, 73.0, 36, 62.0,67.8
2017-07-25 10:12:04, 71.1, 64.9, 73.8, 34, 62.0,66.9
2017-07-25 10:15:06, 71.1, 64.7, 73.8, 34, 64.0,66.1
2017-07-25 10:18:10, 71.1, 64.8, 73.8, 34, 64.0,65.4
2017-07-25 10:21:13, 71.1, 64.7, 73.6, 34, 66.0,64.1
2017-07-25 10:24:16, 71.1, 64.6, 73.6, 34, 66.0,63.1
